order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,status,priority
O00041813,C009916,P00522,W004,2026-03-22,4,35872.57,Cancelled,Medium
O00041814,C004330,P00362,W005,2025-09-15,3,35757.36,Cancelled,High
O00041815,C002950,P00290,W005,2026-02-14,12,49273.06,Delivered,High
O00041816,C008027,P00176,W009,2025-11-15,1,26026.25,Processing,Low
O00041817,C005631,P00155,W004,2026-08-03,13,12539.27,Processing,Low
O00041818,C001367,P00536,W006,2026-05-12,2,28134.27,Cancelled,Low
O00041819,C002054,P00199,W010,2026-07-06,5,3242.39,Cancelled,Critical
O00041820,C004484,P00129,W008,2025-12-11,5,22909.63,Processing,Critical
O00041821,C009278,P00409,W002,2026-07-22,4,20148.21,Cancelled,Low
O00041822,C006605,P00084,W005,2025-12-23,7,29252.18,Processing,Medium
O00041823,C003919,P00181,W008,2026-06-15,12,28830.0,Delivered,Low
O00041824,C004484,P00527,W006,2026-01-31,5,12837.91,Delivered,Critical
O00041825,C003523,P00264,W007,2026-03-18,15,49350.45,Pending,Critical
O00041826,C004802,P00236,W002,2025-09-15,19,16618.88,Shipped,Critical
O00041827,C005052,P00820,W009,2025-11-02,2,7072.56,Pending,High
O00041828,C003420,P00332,W005,2025-12-01,6,19894.49,Delivered,Low
O00041829,C006086,P00849,W003,2025-12-21,7,10924.3,Delivered,High
O00041830,C008479,P00682,W002,2025-09-09,19,44135.84,Cancelled,Medium
O00041831,C009645,P00687,W001,2026-03-08,19,9091.81,Shipped,Low
O00041832,C007420,P00171,W001,2025-09-08,2,523.39,Cancelled,Medium
O00041833,C008221,P00004,W007,2025-11-09,19,25327.04,Delivered,Medium
O00041834,C006532,P00098,W004,2026-02-06,18,49725.39,Delivered,High
O00041835,C008834,P00934,W001,2026-08-26,7,34626.04,Processing,Medium
O00041836,C002032,P00159,W008,2026-08-18,20,21587.91,Cancelled,High
O00041837,C002477,P00685,W005,2026-05-09,20,35003.89,Processing,High
O00041838,C002409,P00724,W007,2026-02-17,20,28166.32,Shipped,High
O00041839,C003656,P00800,W002,2026-06-06,2,40143.53,Pending,Low
O00041840,C005894,P00636,W004,2025-10-22,10,38008.33,Cancelled,Low
O00041841,C005628,P00063,W006,2026-06-22,3,2132.62,Shipped,High
O00041842,C000268,P00487,W001,2026-05-12,5,35304.31,Delivered,High
O00041843,C005541,P00528,W001,2026-02-13,6,19177.47,Pending,Low
O00041844,C004070,P00040,W008,2025-09-16,2,21340.06,Pending,Medium
O00041845,C004350,P00452,W007,2025-10-12,11,31796.79,Shipped,Critical
O00041846,C000951,P00478,W004,2026-03-14,9,49522.24,Processing,Low
O00041847,C000930,P00515,W006,2026-07-31,16,13738.92,Shipped,Critical
O00041848,C001480,P00808,W004,2026-03-26,20,20291.86,Cancelled,High
O00041849,C006921,P00531,W009,2026-06-22,18,47820.34,Cancelled,Critical
O00041850,C004822,P00586,W003,2025-09-03,3,1933.66,Processing,Critical
O00041851,C008721,P00871,W006,2026-07-19,7,17173.68,Delivered,Critical
O00041852,C005789,P00466,W010,2025-11-30,13,15893.28,Delivered,High
O00041853,C009933,P00870,W005,2026-03-22,18,31606.01,Delivered,Critical
O00041854,C006963,P00873,W002,2026-07-28,10,15052.03,Delivered,Critical
O00041855,C003570,P00933,W010,2026-08-28,18,47783.65,Processing,High
O00041856,C000819,P00257,W001,2025-10-15,4,40454.42,Pending,Low
O00041857,C009006,P00415,W007,2025-12-21,12,11999.95,Cancelled,Medium
O00041858,C001118,P00823,W006,2025-12-31,9,6535.97,Delivered,Low
O00041859,C007437,P00281,W005,2026-04-28,9,2449.93,Delivered,High
O00041860,C007871,P00962,W004,2025-09-04,1,23384.82,Delivered,Medium
O00041861,C007504,P00728,W002,2026-08-04,5,26574.2,Delivered,Medium
O00041862,C008190,P00578,W005,2026-04-22,19,9512.91,Processing,Critical
O00041863,C003887,P00726,W002,2026-08-18,19,41569.68,Pending,Low
O00041864,C006931,P00040,W010,2026-03-10,4,41332.04,Cancelled,Medium
O00041865,C001716,P00561,W004,2025-09-05,3,18603.04,Shipped,Critical
O00041866,C001794,P00370,W002,2026-02-25,16,19483.65,Cancelled,Critical
O00041867,C008997,P00230,W005,2026-05-02,14,40651.21,Delivered,Low
O00041868,C004380,P00298,W007,2026-03-23,20,12647.71,Shipped,Medium
O00041869,C008013,P00061,W004,2025-10-26,3,13820.87,Pending,Medium
O00041870,C007877,P00557,W001,2025-12-22,17,25288.3,Delivered,Medium
O00041871,C001714,P00064,W007,2026-06-17,6,16187.82,Cancelled,Low
O00041872,C008031,P00915,W001,2026-07-19,11,2445.9,Delivered,High
O00041873,C008384,P00553,W010,2026-04-02,4,6065.38,Processing,Medium
O00041874,C007845,P00340,W001,2026-05-26,9,13012.0,Cancelled,Medium
O00041875,C002791,P00794,W001,2025-10-01,11,41081.54,Shipped,Low
O00041876,C001927,P00937,W003,2025-12-23,14,10785.55,Processing,High
O00041877,C002747,P00414,W003,2026-04-09,3,16966.58,Shipped,Low
O00041878,C005233,P00024,W008,2025-12-22,1,18878.64,Cancelled,Medium
O00041879,C009409,P00716,W006,2025-12-18,5,43222.55,Processing,Medium
O00041880,C008237,P00477,W001,2025-10-06,7,12581.77,Pending,Critical
O00041881,C005317,P00878,W010,2025-09-28,1,14011.53,Shipped,Low
O00041882,C008036,P00822,W001,2025-10-15,11,48832.13,Cancelled,Critical
O00041883,C001423,P00062,W001,2026-02-01,20,15762.68,Processing,High
O00041884,C008044,P00021,W007,2026-06-18,20,17771.38,Processing,Critical
O00041885,C000760,P00225,W007,2026-06-01,2,47191.8,Processing,High
O00041886,C003076,P00985,W001,2025-12-10,19,17412.82,Delivered,Low
O00041887,C001461,P00514,W001,2026-04-07,3,16365.95,Processing,Low
O00041888,C006584,P00599,W005,2026-06-25,19,35970.08,Delivered,Low
O00041889,C000599,P00849,W010,2026-02-07,14,29360.7,Pending,High
O00041890,C003319,P00844,W007,2025-12-06,13,47098.79,Pending,Medium
O00041891,C006026,P00755,W005,2026-04-30,6,38877.54,Cancelled,High
O00041892,C002770,P00405,W006,2026-07-25,10,20649.18,Shipped,Low
O00041893,C006216,P00688,W002,2026-04-17,3,6858.43,Delivered,Medium
O00041894,C004694,P00204,W009,2026-08-03,20,7641.98,Shipped,Critical
O00041895,C001869,P00552,W009,2025-12-17,18,331.49,Pending,Low
O00041896,C005323,P00445,W006,2026-05-11,14,37036.34,Pending,High
O00041897,C001024,P00682,W009,2026-03-30,4,8174.31,Cancelled,High
O00041898,C006758,P00402,W006,2026-04-12,3,32482.94,Processing,High
O00041899,C004406,P00456,W005,2026-05-18,8,5666.94,Processing,Critical
O00041900,C001473,P00978,W006,2026-07-29,2,47170.91,Delivered,Medium
O00041901,C001888,P00855,W004,2026-03-01,4,18559.14,Cancelled,High
O00041902,C000608,P00944,W003,2026-05-18,11,14362.44,Shipped,Medium
O00041903,C005527,P00470,W001,2025-09-16,5,24028.96,Pending,Medium
O00041904,C002407,P00038,W001,2026-04-20,13,28029.77,Cancelled,Critical
O00041905,C009929,P00682,W006,2026-02-08,15,46773.32,Shipped,Medium
O00041906,C004004,P00085,W001,2026-06-06,8,21594.93,Delivered,Critical
O00041907,C005523,P00186,W006,2025-12-26,11,10044.84,Cancelled,Medium
O00041908,C008241,P00216,W006,2026-04-11,1,46047.02,Shipped,High
O00041909,C006213,P00684,W002,2026-01-25,5,48129.13,Pending,Low
O00041910,C008923,P00797,W002,2026-01-03,6,24173.6,Delivered,Critical
O00041911,C008236,P00847,W001,2025-12-09,10,42847.92,Processing,Low
O00041912,C001251,P00374,W001,2026-01-23,10,373.95,Cancelled,High
O00041913,C000056,P00062,W008,2026-04-28,5,17912.78,Cancelled,Medium
O00041914,C006103,P00282,W002,2025-09-20,13,33036.17,Processing,Low
O00041915,C004304,P00987,W006,2025-09-21,19,15239.11,Processing,High
O00041916,C009250,P00618,W006,2026-07-24,12,23814.39,Delivered,Critical
O00041917,C002726,P00309,W002,2025-09-08,9,43031.61,Shipped,Low
O00041918,C005395,P00913,W002,2026-05-10,15,36207.51,Pending,High
O00041919,C007126,P00828,W009,2026-05-17,10,10063.91,Shipped,High
O00041920,C008033,P00071,W010,2026-08-03,10,37540.05,Shipped,Low
O00041921,C002604,P00551,W003,2026-03-15,14,21836.11,Cancelled,High
O00041922,C002186,P00478,W006,2025-09-09,20,21290.6,Cancelled,Medium
O00041923,C000939,P00685,W010,2026-03-08,2,18769.57,Shipped,Low
O00041924,C002266,P00364,W001,2025-12-03,9,22709.98,Shipped,Critical
O00041925,C000197,P00750,W008,2026-01-20,15,38500.3,Processing,Low
O00041926,C006709,P00978,W006,2025-09-17,8,47156.19,Delivered,Low
O00041927,C008097,P00886,W004,2026-08-09,9,17083.01,Delivered,Critical
O00041928,C009332,P00029,W007,2025-10-05,5,33631.63,Cancelled,Critical
O00041929,C002171,P00104,W009,2026-01-06,1,36957.83,Processing,Critical
O00041930,C008426,P00472,W004,2026-05-12,6,12410.38,Delivered,High
O00041931,C005140,P00780,W007,2026-08-07,11,37724.55,Pending,High
O00041932,C006399,P00084,W004,2025-11-23,12,33355.29,Processing,High
O00041933,C004949,P00687,W004,2025-12-16,19,14996.23,Pending,Medium
O00041934,C001972,P00516,W004,2026-03-24,11,6861.06,Delivered,Critical
O00041935,C007465,P00787,W007,2025-12-19,4,12337.22,Pending,Low
O00041936,C002589,P00042,W008,2025-10-24,16,37392.55,Pending,Critical
O00041937,C001935,P00984,W002,2026-04-14,17,22390.45,Processing,High
O00041938,C007087,P00184,W001,2026-06-30,16,24515.42,Delivered,Low
O00041939,C009319,P00904,W006,2026-05-23,17,15196.21,Pending,Critical
O00041940,C004236,P00778,W009,2026-05-14,1,32197.33,Delivered,Low
O00041941,C000755,P00015,W002,2026-04-04,3,40776.16,Cancelled,High
O00041942,C003742,P00762,W006,2025-09-25,10,16794.31,Processing,High
O00041943,C003607,P00860,W009,2025-12-27,13,45777.84,Shipped,Low
O00041944,C006746,P00183,W001,2026-04-06,9,44763.02,Cancelled,High
O00041945,C006590,P00028,W002,2026-04-14,8,35628.49,Processing,Low
O00041946,C009127,P00970,W001,2026-03-11,11,25286.6,Delivered,Medium
O00041947,C005552,P00976,W007,2026-03-22,4,39031.46,Cancelled,Medium
O00041948,C009906,P00689,W007,2025-11-26,10,19156.57,Delivered,Critical
O00041949,C002893,P00225,W010,2026-07-17,17,6293.36,Shipped,High
O00041950,C007410,P00578,W007,2026-04-16,5,5194.3,Cancelled,High
O00041951,C006370,P00033,W009,2025-09-09,10,31141.79,Cancelled,High
O00041952,C007378,P00481,W003,2026-04-26,15,7186.7,Shipped,Low
O00041953,C004559,P00109,W007,2025-09-01,1,28330.23,Processing,Critical
O00041954,C000583,P00031,W005,2026-04-13,19,44366.73,Delivered,High
O00041955,C006601,P00062,W003,2025-09-10,20,43011.41,Processing,Low
O00041956,C001731,P00439,W009,2026-02-26,5,47437.68,Pending,Low
O00041957,C005921,P00267,W009,2025-10-14,4,22950.74,Delivered,High
O00041958,C006998,P00958,W003,2026-02-22,18,16576.12,Delivered,Critical
O00041959,C006489,P00433,W008,2025-09-13,19,18344.95,Processing,High
O00041960,C009226,P00717,W001,2025-10-19,6,5234.29,Delivered,Critical
O00041961,C009298,P00641,W010,2026-04-21,11,26652.62,Pending,Low
O00041962,C005485,P00308,W001,2025-09-09,3,32200.55,Cancelled,Medium
O00041963,C006926,P00625,W004,2025-11-07,9,34432.84,Cancelled,High
O00041964,C001154,P00629,W007,2026-06-09,7,17519.59,Processing,High
O00041965,C002600,P00714,W007,2026-06-10,18,31755.05,Delivered,Low
O00041966,C006586,P00573,W010,2026-03-18,5,37033.66,Delivered,High
O00041967,C008654,P00310,W002,2025-09-14,7,29669.71,Delivered,Medium
O00041968,C001704,P00103,W008,2026-07-16,4,27532.14,Processing,Low
O00041969,C001809,P00201,W008,2026-05-21,5,4287.86,Cancelled,High
O00041970,C005013,P00227,W001,2025-10-14,8,31295.58,Cancelled,Medium
O00041971,C002412,P00836,W006,2025-11-25,12,29254.3,Shipped,High
O00041972,C008530,P00403,W005,2026-07-14,7,42747.58,Pending,High
O00041973,C005470,P00329,W005,2025-12-03,18,26145.83,Delivered,Low
O00041974,C003801,P00826,W004,2026-07-25,15,32235.94,Pending,High
O00041975,C001880,P00600,W001,2025-10-21,11,45911.94,Cancelled,Low
O00041976,C002698,P00038,W009,2026-03-04,15,35281.67,Pending,Medium
O00041977,C008817,P00690,W001,2026-03-21,18,20550.72,Cancelled,Medium
O00041978,C001274,P00667,W006,2025-09-05,11,23077.17,Pending,Critical
O00041979,C004621,P00849,W006,2026-04-24,20,21877.29,Pending,High
O00041980,C008777,P00710,W003,2025-10-14,19,40455.32,Pending,Critical
O00041981,C000451,P00925,W009,2025-10-03,6,44303.77,Pending,Critical
O00041982,C008297,P00429,W009,2026-08-11,2,19029.25,Delivered,High
O00041983,C009161,P00461,W009,2026-04-08,18,8856.8,Cancelled,High
O00041984,C008773,P00588,W002,2026-07-08,7,7188.83,Cancelled,High
O00041985,C007677,P00353,W003,2025-10-12,17,24798.72,Pending,Critical
O00041986,C000549,P00297,W009,2026-07-28,16,49223.65,Processing,Low
O00041987,C001019,P00094,W009,2025-12-24,6,33633.56,Shipped,High
O00041988,C005143,P00480,W006,2026-03-17,1,34421.45,Shipped,Medium
O00041989,C009204,P00633,W005,2026-04-03,10,5107.24,Processing,Low
O00041990,C009939,P00400,W002,2025-11-12,2,8345.77,Shipped,Critical
O00041991,C007410,P00109,W009,2026-02-26,8,32195.09,Processing,Medium
O00041992,C008227,P00467,W003,2026-03-08,20,41507.71,Processing,Critical
O00041993,C002711,P01000,W004,2026-07-21,3,43906.29,Delivered,Low
O00041994,C008178,P00961,W001,2026-07-13,10,45812.2,Shipped,Critical
O00041995,C007021,P00967,W007,2025-11-18,16,23917.6,Cancelled,High
O00041996,C009192,P00199,W002,2026-07-11,16,15903.79,Pending,Medium
O00041997,C008771,P00277,W003,2026-08-06,20,16130.62,Shipped,High
O00041998,C008561,P00536,W003,2026-01-13,5,46453.29,Delivered,Critical
O00041999,C008982,P00836,W003,2026-07-25,11,40977.15,Cancelled,Medium
O00042000,C008106,P00870,W010,2026-07-28,13,35042.24,Processing,Low
O00042001,C001961,P00620,W006,2026-02-11,11,2546.43,Cancelled,Medium
O00042002,C005117,P00281,W004,2026-08-21,19,39938.03,Cancelled,Critical
O00042003,C008704,P00979,W004,2026-08-22,12,20420.51,Pending,Low
O00042004,C000837,P00497,W009,2026-05-29,18,8861.0,Cancelled,Medium
O00042005,C009238,P00264,W003,2026-03-12,3,47409.31,Pending,Medium
O00042006,C005090,P00907,W002,2025-09-27,9,2181.43,Processing,Low
O00042007,C002682,P00223,W007,2026-04-30,9,37674.58,Pending,Medium
O00042008,C003691,P00692,W010,2026-08-07,5,29787.05,Delivered,Low
O00042009,C002365,P00949,W004,2025-12-23,8,22041.99,Pending,Medium
O00042010,C002281,P00308,W001,2026-04-22,18,22958.85,Pending,High
O00042011,C009870,P00021,W004,2026-07-07,11,30584.55,Pending,High
O00042012,C008614,P00256,W010,2026-05-10,8,507.14,Pending,Low
O00042013,C004415,P00666,W005,2026-01-09,3,30556.33,Processing,Critical
O00042014,C003014,P00249,W004,2026-08-28,8,15636.14,Delivered,High
O00042015,C005301,P00074,W004,2026-01-09,15,34779.29,Cancelled,Critical
O00042016,C006720,P00291,W004,2026-02-05,18,45072.79,Processing,High
O00042017,C002855,P00791,W007,2026-04-01,8,2299.4,Pending,Critical
O00042018,C004866,P00291,W006,2025-11-10,15,41068.81,Delivered,Critical
O00042019,C007783,P00919,W001,2025-09-30,20,37035.92,Delivered,Medium
O00042020,C001309,P00173,W009,2026-06-09,5,42375.28,Pending,High
O00042021,C008313,P00600,W007,2026-06-16,19,45000.69,Delivered,Critical
O00042022,C006032,P00016,W002,2025-08-31,5,42067.23,Cancelled,Low
O00042023,C001715,P00278,W006,2026-02-07,8,34932.86,Pending,High
O00042024,C006376,P00146,W001,2026-04-24,12,10195.22,Cancelled,Medium
O00042025,C009269,P00985,W005,2025-09-20,18,19060.6,Delivered,Medium
O00042026,C004397,P00835,W007,2026-03-27,1,4549.39,Pending,High
O00042027,C001171,P00579,W006,2026-03-29,20,16940.15,Cancelled,Critical
O00042028,C003415,P00167,W004,2025-12-24,5,30375.81,Pending,Critical
O00042029,C002637,P00428,W005,2026-08-09,17,46125.89,Delivered,High
O00042030,C002721,P00030,W010,2026-07-13,18,12541.37,Cancelled,Critical
O00042031,C007194,P00043,W002,2025-09-10,20,17084.25,Processing,High
O00042032,C002871,P00077,W006,2025-11-16,14,1636.79,Cancelled,Medium
O00042033,C000255,P00723,W005,2026-03-30,19,42515.12,Cancelled,Low
O00042034,C006836,P00849,W002,2026-03-11,8,48940.68,Pending,Low
O00042035,C001796,P00693,W010,2026-01-01,11,31752.03,Cancelled,Low
O00042036,C009074,P00574,W001,2025-11-19,8,6039.75,Pending,Critical
O00042037,C004172,P00609,W010,2026-05-21,17,47967.06,Cancelled,Low
O00042038,C004643,P00615,W006,2026-01-18,18,33927.15,Pending,Critical
O00042039,C003134,P00182,W006,2026-07-23,10,42484.73,Delivered,High
O00042040,C000874,P00680,W008,2026-04-09,6,16404.84,Shipped,High
O00042041,C003166,P00482,W009,2026-01-24,13,45941.97,Processing,Critical
O00042042,C004259,P00372,W004,2026-01-24,6,28383.94,Shipped,Low
O00042043,C003785,P00461,W010,2025-10-29,15,47403.36,Cancelled,Medium
O00042044,C003431,P00556,W006,2025-11-14,20,42926.22,Cancelled,Critical
O00042045,C001396,P00882,W004,2026-05-21,7,14021.13,Shipped,High
O00042046,C009447,P00505,W002,2025-12-31,1,14063.42,Cancelled,Medium
O00042047,C006100,P00286,W003,2025-12-27,20,12843.73,Delivered,Medium
O00042048,C002697,P00354,W009,2026-01-28,13,15792.28,Cancelled,Medium
O00042049,C001815,P00424,W004,2026-02-20,5,29939.66,Shipped,High
O00042050,C001020,P00505,W007,2026-06-18,3,33438.31,Processing,Medium
O00042051,C006352,P00636,W006,2026-07-24,13,15103.13,Cancelled,Low
O00042052,C007147,P00509,W006,2026-07-04,6,33317.37,Pending,Critical
O00042053,C009560,P00994,W001,2026-04-25,8,4013.31,Shipped,Critical
O00042054,C001872,P00332,W007,2026-01-16,18,25512.87,Processing,Critical
O00042055,C003187,P00143,W008,2026-07-08,11,6414.73,Shipped,Low
O00042056,C003493,P00314,W001,2025-11-24,8,28290.15,Cancelled,High
O00042057,C003739,P00968,W002,2026-06-26,7,43329.2,Pending,Medium
O00042058,C010000,P00596,W007,2026-03-28,8,13485.87,Pending,High
O00042059,C005687,P00612,W007,2025-11-18,16,31573.47,Pending,Critical
O00042060,C009155,P00508,W003,2026-02-18,10,35439.37,Delivered,Critical
O00042061,C008209,P00452,W004,2026-03-12,8,31024.9,Shipped,Low
O00042062,C007501,P00086,W007,2026-04-18,16,1933.86,Shipped,High
O00042063,C005874,P00530,W001,2025-10-20,16,35157.81,Processing,Medium
O00042064,C007516,P00791,W010,2026-06-13,12,20703.74,Cancelled,Critical
O00042065,C003669,P00827,W005,2026-04-08,2,30798.39,Cancelled,Medium
O00042066,C003856,P00755,W009,2026-01-07,6,14488.49,Cancelled,Medium
O00042067,C009791,P00945,W006,2026-03-02,13,4961.04,Delivered,High
O00042068,C004943,P00743,W008,2025-12-20,13,34222.51,Processing,Low
O00042069,C006301,P00511,W001,2025-09-14,10,638.55,Shipped,Critical
O00042070,C002228,P00993,W009,2026-06-21,1,40147.58,Delivered,Low
O00042071,C000309,P00495,W002,2026-01-05,20,9448.15,Delivered,Medium
O00042072,C001403,P00558,W001,2026-02-20,18,38231.01,Processing,Critical
O00042073,C000509,P00198,W010,2026-04-14,16,1870.24,Cancelled,Critical
O00042074,C008648,P00838,W002,2025-11-13,3,19136.47,Delivered,High
O00042075,C003011,P00845,W003,2026-08-21,8,30296.99,Pending,High
O00042076,C009705,P00375,W007,2026-02-24,7,36678.9,Processing,High
O00042077,C005207,P00525,W003,2026-01-27,11,34319.58,Processing,Low
O00042078,C000707,P00366,W005,2026-07-14,6,28713.89,Pending,Low
O00042079,C004857,P00344,W007,2026-08-30,1,31286.72,Pending,High
O00042080,C004957,P00768,W002,2026-07-07,4,29487.03,Processing,Critical
O00042081,C002889,P00698,W007,2025-09-01,3,22462.73,Pending,Low
O00042082,C006609,P00312,W006,2026-07-07,19,14979.08,Cancelled,High
O00042083,C006929,P00456,W009,2025-10-27,7,700.96,Processing,Medium
O00042084,C000385,P00744,W006,2026-04-05,17,45862.83,Shipped,Medium
O00042085,C004160,P00494,W003,2026-03-29,11,31008.3,Shipped,Critical
O00042086,C003604,P00704,W009,2026-01-23,12,8386.28,Pending,Critical
O00042087,C002324,P00134,W007,2026-01-20,13,17480.13,Cancelled,Critical
O00042088,C003513,P00216,W006,2026-05-28,17,44075.23,Processing,Medium
O00042089,C004242,P00258,W004,2025-10-24,3,23047.52,Shipped,Medium
O00042090,C008732,P00001,W004,2026-04-16,9,26182.01,Processing,Medium
O00042091,C003691,P00486,W007,2026-06-23,7,13682.31,Cancelled,Low
O00042092,C007072,P00645,W009,2026-05-28,19,48368.52,Shipped,Low
O00042093,C002339,P00530,W009,2026-07-29,15,28712.24,Cancelled,Critical
O00042094,C005631,P00294,W001,2026-03-17,1,26731.88,Shipped,Medium
O00042095,C002284,P00500,W009,2025-09-07,4,36940.56,Processing,Critical
O00042096,C007167,P00726,W010,2025-09-15,6,8950.69,Delivered,Critical
O00042097,C008441,P00172,W005,2025-10-19,17,14453.89,Cancelled,Low
O00042098,C003478,P00792,W006,2026-08-11,15,22405.17,Pending,Medium
O00042099,C001296,P00523,W003,2026-06-30,17,6233.35,Delivered,High
O00042100,C002374,P00908,W007,2026-07-13,16,28961.54,Cancelled,Medium
O00042101,C005158,P00190,W008,2025-12-08,11,41907.68,Delivered,High
O00042102,C006196,P00516,W004,2026-07-10,5,18120.89,Delivered,Medium
O00042103,C000604,P00845,W009,2026-01-31,1,26921.29,Delivered,Low
O00042104,C001801,P00239,W007,2025-09-25,15,49426.41,Shipped,High
O00042105,C004817,P00875,W003,2025-12-21,7,31913.89,Cancelled,Medium
O00042106,C005515,P00511,W006,2025-09-29,19,6514.5,Processing,Medium
O00042107,C001723,P00515,W005,2025-10-26,7,13460.11,Processing,Medium
O00042108,C002052,P00733,W002,2025-10-19,10,34758.1,Cancelled,Critical
O00042109,C007093,P00195,W006,2026-07-18,4,46175.3,Delivered,Medium
O00042110,C002464,P00910,W003,2026-01-09,16,26658.67,Pending,Low
O00042111,C009749,P00055,W009,2026-04-05,6,48684.28,Cancelled,Low
O00042112,C007587,P00184,W009,2025-09-03,9,30336.04,Delivered,Medium
O00042113,C001309,P00911,W010,2025-12-07,7,36539.7,Cancelled,Critical
O00042114,C009146,P00621,W009,2026-07-29,20,22869.55,Pending,Medium
O00042115,C005923,P00048,W003,2026-05-16,5,2142.78,Pending,Critical
O00042116,C001313,P00114,W003,2026-03-16,10,38315.79,Processing,Critical
O00042117,C008496,P00718,W002,2026-08-14,20,39759.0,Cancelled,Medium
O00042118,C001740,P00402,W004,2025-12-11,3,46271.91,Pending,Critical
O00042119,C004074,P00862,W009,2026-07-22,11,48080.15,Processing,Low
O00042120,C005561,P00898,W005,2026-04-08,10,9397.48,Delivered,Low
O00042121,C003155,P00221,W010,2026-01-17,14,4300.95,Cancelled,Medium
O00042122,C007591,P00515,W008,2026-06-13,15,25337.98,Delivered,High
O00042123,C008309,P00861,W008,2025-10-14,5,31041.62,Processing,Critical
O00042124,C001536,P00432,W005,2025-10-14,9,27100.96,Shipped,High
O00042125,C005311,P00920,W008,2025-09-01,15,35181.3,Processing,Medium
O00042126,C004759,P00079,W010,2026-01-18,7,25851.56,Processing,Medium
O00042127,C005350,P00964,W001,2026-01-19,2,31930.89,Shipped,Critical
O00042128,C003729,P00037,W009,2026-04-14,4,33047.89,Shipped,Medium
O00042129,C005035,P00983,W009,2026-01-31,2,37387.84,Shipped,Medium
O00042130,C005555,P00076,W008,2026-07-10,1,13230.75,Cancelled,Low
O00042131,C005048,P00755,W002,2026-03-08,17,6833.78,Processing,Critical
O00042132,C007510,P00548,W007,2026-06-16,9,27904.21,Pending,Medium
O00042133,C001144,P00484,W007,2026-07-07,9,12436.41,Shipped,Critical
O00042134,C009420,P00405,W005,2025-10-21,13,7969.55,Shipped,Medium
O00042135,C001724,P00791,W010,2026-05-30,19,6544.14,Shipped,Low
O00042136,C003882,P00759,W008,2026-03-20,20,26433.32,Processing,Critical
O00042137,C008636,P00922,W002,2026-03-04,8,45329.54,Delivered,Low
O00042138,C000453,P00237,W010,2026-03-26,2,15163.96,Pending,High
O00042139,C008964,P00649,W001,2025-12-09,5,31644.16,Delivered,Critical
O00042140,C001419,P00612,W005,2025-09-30,19,40636.26,Cancelled,Medium
O00042141,C009016,P00153,W001,2026-07-04,9,42235.86,Shipped,Medium
O00042142,C002798,P00997,W004,2026-03-24,9,5725.61,Processing,Critical
O00042143,C009911,P00848,W008,2026-08-28,3,4503.62,Shipped,Low
O00042144,C007836,P00359,W001,2026-01-18,9,37400.36,Cancelled,Low
O00042145,C008695,P00435,W010,2026-01-29,4,33672.23,Cancelled,Medium
O00042146,C006439,P00031,W010,2026-02-26,18,34704.11,Cancelled,Critical
O00042147,C006242,P00238,W010,2026-07-01,18,31787.1,Cancelled,Critical
O00042148,C008347,P00625,W007,2026-05-23,11,7968.56,Processing,Medium
O00042149,C009790,P00601,W002,2026-06-26,14,8418.24,Processing,Low
O00042150,C005658,P00143,W002,2026-03-25,20,19931.34,Pending,Low
O00042151,C008653,P00075,W006,2026-03-18,15,30483.58,Delivered,Low
O00042152,C006982,P00359,W009,2026-02-04,10,4430.15,Delivered,Critical
O00042153,C002129,P00724,W005,2026-06-07,17,24168.55,Processing,Medium
O00042154,C002873,P00612,W005,2025-11-22,6,995.95,Delivered,Critical
O00042155,C006778,P00344,W001,2025-11-06,20,19973.77,Processing,Critical
O00042156,C001745,P00917,W005,2026-06-07,6,28562.15,Shipped,Medium
O00042157,C008525,P00122,W007,2025-10-11,11,12625.25,Cancelled,High
O00042158,C001011,P00322,W001,2026-01-28,18,25945.59,Delivered,High
O00042159,C004099,P00809,W003,2025-11-04,8,11086.14,Delivered,Critical
O00042160,C000555,P00863,W009,2025-11-21,4,49387.67,Processing,Medium
O00042161,C002495,P00509,W002,2026-04-15,14,34022.67,Cancelled,High
O00042162,C009042,P00300,W003,2025-10-22,13,42379.43,Cancelled,High
O00042163,C001580,P00423,W002,2026-02-10,19,41822.18,Delivered,Low
O00042164,C008239,P00439,W004,2026-01-15,2,36347.45,Pending,Critical
O00042165,C005832,P00142,W001,2026-05-08,13,8193.73,Delivered,High
O00042166,C008413,P00739,W005,2026-07-30,9,18195.71,Shipped,Medium
O00042167,C004267,P00484,W009,2026-03-09,2,18326.42,Cancelled,Critical
O00042168,C008494,P00995,W005,2026-06-29,10,42923.39,Delivered,Low
O00042169,C001294,P00485,W004,2025-11-10,20,48902.22,Cancelled,Critical
O00042170,C008648,P00233,W007,2026-06-22,7,46030.97,Cancelled,High
O00042171,C000285,P00044,W008,2026-08-06,3,5971.71,Delivered,Low
O00042172,C005725,P00662,W008,2026-08-09,10,21549.99,Shipped,Critical
O00042173,C003267,P00575,W005,2025-12-07,8,16309.44,Processing,Medium
O00042174,C004449,P00982,W008,2026-08-01,1,28846.54,Delivered,Low
O00042175,C000646,P00855,W006,2025-12-08,4,49043.97,Shipped,Critical
O00042176,C004543,P00697,W008,2025-12-09,3,14472.39,Cancelled,High
O00042177,C007914,P00354,W007,2026-05-22,11,7207.3,Processing,Medium
O00042178,C001060,P00420,W002,2025-11-12,16,41174.9,Delivered,Low
